code,name,type,lng,lat,district
05449,Phan Đình Phùng,Phường,21 35 16N, 105 50 25E,164
05452,Tân Thịnh,Phường,21 35 03N, 105 48 36E,164
05455,Thịnh Đán,Phường,21 34 33N, 105 48 43E,164
05458,Đồng Quang,Phường,21 34 59N, 105 49 40E,164
05461,Gia Sàng,Phường,21 34 34N, 105 50 48E,164
05464,Tân Lập,Phường,21 33 43N, 105 49 41E,164
05467,Cam Giá,Phường,21 33 44N, 105 52 23E,164
05470,Phú Xá,Phường,21 33 17N, 105 51 05E,164
05473,Hương Sơn,Phường,21 32 40N, 105 53 04E,164
05476,Trung Thành,Phường,21 32 19N, 105 52 02E,164
05479,Tân Thành,Phường,21 31 33N, 105 52 38E,164
05482,Tân Long,Phường,21 37 01N, 105 47 27E,164
05485,Phúc Hà,Xã,21 36 07N, 105 46 59E,164
05488,Phúc Xuân,Xã,21 35 12N, 105 44 08E,164
05491,Quyết Thắng,Xã,21 34 46N, 105 47 18E,164
05494,Phúc Trìu,Xã,21 33 39N, 105 44 36E,164
05497,Thịnh Đức,Xã,21 32 17N, 105 48 11E,164
05500,Tích Lương,Xã,21 32 19N, 105 50 38E,164
05503,Tân Cương,Xã,21 31 53N, 105 46 04E,164
05506,Lương Sơn,Xã,21 30 55N, 105 53 12E,164
05695,Cao Ngạn,Xã,21 37 51N, 105 49 05E,164
05710,Đồng Bẩm,Xã,21 36 49N, 105 50 37E,164
05509,Lương Châu,Phường,21 28 55N, 105 49 44E,165
05512,Mỏ Chè,Phường,21 28 28N, 105 49 53E,165
05515,Cải Đan,Phường,21 27 28N, 105 51 32E,165
05518,Thắng Lợi,Phường,21 27 45N, 105 50 01E,165
05521,Phố Cò,Phường,21 26 59N, 105 50 35E,165
05524,Vinh Sơn,Xã,21 28 05N, 105 48 26E,165
05527,Tân Quang,Xã,21 30 02N, 105 50 54E,165
05530,Bình Sơn,Xã,21 30 00N, 105 47 05E,165
05533,Bá Xuyên,Xã,21 30 20N, 105 49 35E,165
05536,Chợ Chu,Thị Trấn,21 54 35N, 105 38 35E,167
05539,Linh Thông,Xã,22 01 07N, 105 40 00E,167
05542,Lam Vỹ,Xã,21 59 13N, 105 42 21E,167
05545,Quy Kỳ,Xã,21 58 48N, 105 37 16E,167
05548,Tân Thịnh,Xã,21 57 31N, 105 43 16E,167
05551,Kim Phượng,Xã,21 56 32N, 105 39 28E,167
05554,Bảo Linh,Xã,21 55 09N, 105 34 00E,167
05557,Kim Sơn,Xã,21 56 23N, 105 37 37E,167
05560,Phúc Chu,Xã,21 55 24N, 105 36 36E,167
05563,Tân Dương,Xã,21 54 13N, 105 41 27E,167
05566,Phượng Tiến,Xã,21 52 57N, 105 39 28E,167
05569,Bảo Cường,Xã,21 53 54N, 105 37 22E,167
05572,Đồng Thịnh,Xã,21 52 54N, 105 35 54E,167
05575,Định Biên,Xã,21 53 02N, 105 34 22E,167
05578,Thanh Định,Xã,21 51 52N, 105 32 37E,167
05581,Trung Hội,Xã,21 51 52N, 105 37 59E,167
05584,Trung Lương,Xã,21 50 55N, 105 36 22E,167
05587,Bình Yên,Xã,21 50 53N, 105 34 23E,167
05590,Điềm Mặc,Xã,21 49 48N, 105 32 20E,167
05593,Phú Tiến,Xã,21 49 25N, 105 39 24E,167
05596,Bộc Nhiêu,Xã,21 48 12N, 105 37 09E,167
05599,Sơn Phú,Xã,21 48 57N, 105 34 36E,167
05602,Phú Đình,Xã,21 48 04N, 105 31 30E,167
05605,Bình Thành,Xã,21 46 28N, 105 33 51E,167
05608,Giang Tiên,Thị Trấn,21 40 36N, 105 43 53E,168
05611,Đu,Thị Trấn,21 43 59N, 105 42 10E,168
05614,Yên Ninh,Xã,21 52 10N, 105 44 20E,168
05617,Yên Trạch,Xã,21 51 28N, 105 41 24E,168
05620,Yên Đổ,Xã,21 48 01N, 105 42 32E,168
05623,Yên Lạc,Xã,21 46 31N, 105 45 37E,168
05626,Ôn Lương,Xã,21 47 18N, 105 39 01E,168
05629,Động Đạt,Xã,21 45 14N, 105 42 36E,168
05632,Phủ Lý,Xã,21 45 40N, 105 40 21E,168
05635,Phú Đô,Xã,21 44 29N, 105 47 33E,168
05638,Hợp Thành,Xã,21 45 01N, 105 38 56E,168
05641,Tức Tranh,Xã,21 43 40N, 105 46 00E,168
05644,Phấn Mễ,Xã,21 41 39N, 105 42 25E,168
05647,Vô Tranh,Xã,21 41 05N, 105 45 47E,168
05650,Cổ Lũng,Xã,21 38 57N, 105 45 08E,168
05653,Sơn Cẩm,Xã,21 38 30N, 105 47 05E,168
05656,Sông Cầu,Thị Trấn,21 40 42N, 105 51 57E,169
05659,Chùa Hang,Thị Trấn,21 37 45N, 105 49 53E,169
05662,Trại Cau,Thị Trấn,21 35 38N, 105 56 58E,169
05665,Văn Lăng,Xã,21 47 46N, 105 49 56E,169
05668,Tân Long,Xã,21 44 25N, 105 52 14E,169
05671,Hòa Bình,Xã,21 43 51N, 105 49 51E,169
05674,Quang Sơn,Xã,21 42 39N, 105 52 11E,169
05677,Minh Lập,Xã,21 41 01N, 105 48 33E,169
05680,Văn Hán,Xã,21 39 56N, 105 56 36E,169
05683,Hóa Trung,Xã,21 40 25N, 105 50 38E,169
05686,Khe Mo,Xã,21 39 39N, 105 52 26E,169
05689,Cây Thị,Xã,21 38 09N, 105 59 24E,169
05692,Hóa Thượng,Xã,21 39 01N, 105 49 44E,169
05698,Hợp Tiến,Xã,21 35 01N, 106 01 46E,169
05701,Linh Sơn,Xã,21 36 55N, 105 52 38E,169
05704,Tân Lợi,Xã,21 35 56N, 105 59 25E,169
05707,Nam Hòa,Xã,21 36 23N, 105 54 54E,169
05713,Huống Thượng,Xã,21 35 14N, 105 52 33E,169
05716,Đình Cả,Thị Trấn,21 45 33N, 106 04 00E,170
05719,Sảng Mộc,Xã,21 54 29N, 106 00 11E,170
05722,Nghinh Tường,Xã,21 52 32N, 106 04 51E,170
05725,Thần Xa,Xã,21 50 15N, 105 53 56E,170
05728,Vũ Chấn,Xã,21 48 53N, 106 01 32E,170
05731,Thượng Nung,Xã,21 49 15N, 105 58 15E,170
05734,Phú Thượng,Xã,21 45 49N, 106 06 42E,170
05737,Cúc Đường,Xã,21 45 45N, 105 58 13E,170
05740,La Hiên,Xã,21 44 08N, 105 55 50E,170
05743,Lâu Thượng,Xã,21 44 25N, 106 01 03E,170
05746,Tràng Xá,Xã,21 42 06N, 106 05 48E,170
05749,Phương Giao,Xã,21 42 30N, 106 11 24E,170
05752,Liên Minh,Xã,21 40 27N, 106 02 11E,170
05755,Dân Tiến,Xã,21 39 48N, 106 07 11E,170
05758,Bình Long,Xã,21 38 42N, 106 10 39E,170
05761,Đại Từ,Thị Trấn,21 37 52N, 105 38 18E,171
05764,Quân Chu,Thị Trấn,21 29 49N, 105 43 04E,171
05767,Phúc Lương,Xã,21 44 59N, 105 36 44E,171
05770,Minh Tiến,Xã,21 44 57N, 105 32 50E,171
05773,Yên Lãng,Xã,21 41 18N, 105 30 26E,171
05776,Đức Lương,Xã,21 43 19N, 105 36 28E,171
05779,Phú Cường,Xã,21 42 26N, 105 33 19E,171
05782,Na Mao,Xã,21 41 56N, 105 32 34E,171
05785,Phú Lạc,Xã,21 41 45N, 105 36 50E,171
05788,Tân Linh,Xã,21 41 05N, 105 39 08E,171
05791,Phú Thịnh,Xã,21 40 46N, 105 34 34E,171
05794,Phục Linh,Xã,21 40 15N, 105 41 52E,171
05797,Phú Xuyên,Xã,21 39 28N, 105 32 24E,171
05800,Bản Ngoại,Xã,21 39 39N, 105 36 03E,171
05803,Tiên Hội,Xã,21 38 55N, 105 36 58E,171
05806,Hùng Sơn,Xã,21 38 30N, 105 39 01E,171
05809,Cù Vân,Xã,21 38 13N, 105 43 31E,171
05812,Hà Thượng,Xã,21 38 17N, 105 41 22E,171
05815,La Bằng,Xã,21 37 34N, 105 32 10E,171
05818,Hoàng Nông,Xã,21 36 38N, 105 33 33E,171
05821,Khôi Kỳ,Xã,21 37 05N, 105 36 11E,171
05824,An Khánh,Xã,21 36 46N, 105 45 00E,171
05827,Tân Thái,Xã,21 36 12N, 105 41 06E,171
05830,Bình Thuận,Xã,21 36 26N, 105 38 21E,171
05833,Lục Ba,Xã,21 35 40N, 105 38 42E,171
05836,Mỹ Yên,Xã,21 34 15N, 105 34 58E,171
05839,Vạn Thọ,Xã,21 34 17N, 105 39 42E,171
05842,Văn Yên,Xã,21 32 58N, 105 37 13E,171
05845,Ký Phú,Xã,21 32 28N, 105 38 16E,171
05848,Cát Nê,Xã,21 31 15N, 105 40 05E,171
05851,Quân Chu,Xã,21 28 20N, 105 40 40E,171
05854,Bãi Bông,Thị Trấn,21 26 15N, 105 52 57E,172
05857,Bắc Sơn,Thị Trấn,21 27 11N, 105 46 36E,172
05860,Ba Hàng,Thị Trấn,21 24 54N, 105 52 05E,172
05863,Phúc Tân,Xã,21 32 06N, 105 42 38E,172
05866,Phúc Thuận,Xã,21 28 04N, 105 41 57E,172
05869,Hồng Tiến,Xã,21 27 19N, 105 53 03E,172
05872,Minh Đức,Xã,21 26 04N, 105 48 10E,172
05875,Đắc Sơn,Xã,21 25 17N, 105 50 33E,172
05878,Đồng Tiến,Xã,21 25 06N, 105 53 29E,172
05881,Thành Công,Xã,21 23 44N, 105 46 16E,172
05884,Tiên Phong,Xã,21 24 02N, 105 55 23E,172
05887,Vạn Phái,Xã,21 23 49N, 105 49 45E,172
05890,Nam Tiến,Xã,21 23 41N, 105 51 48E,172
05893,Tân Hương,Xã,21 23 29N, 105 53 10E,172
05896,Đông Cao,Xã,21 22 42N, 105 53 43E,172
05899,Trung Thành,Xã,21 21 42N, 105 51 47E,172
05902,Tân Phú,Xã,21 21 21N, 105 53 32E,172
05905,Thuận Thành,Xã,21 20 30N, 105 52 22E,172
05908,Hương Sơn,Thị Trấn,21 27 55N, 105 58 41E,173
05911,Bàn Đạt,Xã,21 33 55N, 105 56 13E,173
05914,Đồng Liên,Xã,21 33 49N, 105 53 37E,173
05917,Tân Khánh,Xã,21 32 21N, 105 57 28E,173
05920,Tân Kim,Xã,21 31 15N, 105 58 52E,173
05923,Tân Thành,Xã,21 31 23N, 106 01 00E,173
05926,Đào Xá,Xã,21 31 16N, 105 55 10E,173
05929,Bảo Lý,Xã,21 29 51N, 105 56 59E,173
05932,Thượng Đình,Xã,21 30 02N, 105 54 25E,173
05935,Tân Hòa,Xã,21 28 37N, 106 00 53E,173
05938,Nhã Lộng,Xã,21 28 25N, 105 55 51E,173
05941,Điềm Thụy,Xã,21 27 59N, 105 54 37E,173
05944,Xuân Phương,Xã,21 27 45N, 105 57 26E,173
05947,Tân Đức,Xã,21 27 09N, 106 01 52E,173
05950,Úc Kỳ,Xã,21 27 09N, 105 56 14E,173
05953,Lương Phú,Xã,21 26 38N, 106 00 06E,173
05956,Nga My,Xã,21 25 53N, 105 56 03E,173
05959,Kha Sơn,Xã,21 25 46N, 105 58 42E,173
05962,Thanh Ninh,Xã,21 25 12N, 106 00 12E,173
05965,Dương Thành,Xã,21 24 50N, 106 01 08E,173
05968,Hà Châu,Xã,21 24 48N, 105 56 33E,173
05971,Hoàng Văn Thụ,Phường,21 51 24N, 106 45 58E,178
05974,Tam Thanh,Phường,21 51 33N, 106 44 47E,178
05977,Vĩnh Trại,Phường,21 51 45N, 106 45 27E,178
05980,Đông Kinh,Phường,21 50 39N, 106 45 37E,178
05983,Chi Lăng,Phường,21 50 25N, 106 44 43E,178
05986,Hoàng Đồng,Xã,21 53 08N, 106 44 13E,178
05989,Quảng Lạc,Xã,21 49 40N, 106 43 19E,178
05992,Mai Pha,Xã,21 50 08N, 106 46 19E,178
05995,Thất Khê,Thị Trấn,22 15 17N, 106 28 17E,180
05998,Khánh Long,Xã,22 24 49N, 106 15 38E,180
06001,Đoàn Kết,Xã,22 23 26N, 106 14 33E,180
06004,Quốc Khánh,Xã,22 22 46N, 106 31 32E,180
06007,Vĩnh Tiến,Xã,22 22 39N, 106 19 23E,180
06010,Cao Minh,Xã,22 22 08N, 106 13 56E,180
06013,Chí Minh,Xã,22 20 30N, 106 24 14E,180
06016,Tri Phương,Xã,22 19 26N, 106 29 16E,180
06019,Tân Tiến,Xã,22 18 23N, 106 19 18E,180
06022,Tân Yên,Xã,22 17 56N, 106 14 51E,180
06025,Đội Cấn,Xã,22 18 42N, 106 34 08E,180
06028,Tân Minh,Xã,22 17 51N, 106 38 13E,180
06031,Kim Đồng,Xã,22 16 20N, 106 23 13E,180
06034,Chi Lăng,Xã,22 17 22N, 106 25 40E,180
06037,Trung Thành,Xã,22 15 52N, 106 34 50E,180
06040,Đại Đồng,Xã,22 15 45N, 106 30 07E,180
06043,Đào Viên,Xã,22 13 22N, 106 39 13E,180
06046,Đề Thám,Xã,22 12 45N, 106 26 15E,180
06049,Kháng Chiến,Xã,22 13 57N, 106 31 41E,180
06052,Bắc Ái,Xã,22 14 54N, 106 19 59E,180
06055,Hùng Sơn,Xã,22 11 57N, 106 28 26E,180
06058,Quốc Việt,Xã,22 11 39N, 106 35 09E,180
06061,Hùng Việt,Xã,22 10 48N, 106 31 15E,180
06064,Bình Gia,Thị Trấn,21 56 59N, 106 22 10E,181
06067,Hưng Đạo,Xã,22 13 24N, 106 18 18E,181
06070,Vĩnh Yên,Xã,22 12 16N, 106 15 41E,181
06073,Hoa Thám,Xã,22 10 10N, 106 23 03E,181
06076,Quý Hòa,Xã,22 08 53N, 106 16 24E,181
06079,Hồng Phong,Xã,22 06 34N, 106 24 46E,181
06082,Yên Lỗ,Xã,22 06 04N, 106 15 21E,181
06085,Thiện Hòa,Xã,22 03 55N, 106 09 59E,181
06088,Quang Trung,Xã,22 03 50N, 106 20 41E,181
06091,Thiện Thuật,Xã,22 02 15N, 106 16 50E,181
06094,Minh Khai,Xã,22 01 31N, 106 24 17E,181
06097,Thiện Long,Xã,22 00 39N, 106 08 22E,181
06100,Hoàng Văn Thụ,Xã,21 58 53N, 106 21 10E,181
06103,Hòa Bình,Xã,21 59 01N, 106 13 43E,181
06106,Mông Ân,Xã,21 57 58N, 106 17 39E,181
06109,Tân Hòa,Xã,21 56 54N, 106 09 26E,181
06112,Tô Hiệu,Xã,21 57 04N, 106 23 17E,181
06115,Hồng Thái,Xã,21 56 16N, 106 26 50E,181
06118,Bình La,Xã,21 56 49N, 106 29 42E,181
06121,Tân Văn,Xã,21 54 48N, 106 25 38E,181
06124,Na Sầm,Thị Trấn,22 03 18N, 106 36 51E,182
06127,Trùng Khánh,Xã,22 09 12N, 106 38 50E,182
06130,Tân Việt,Xã,22 08 57N, 106 33 34E,182
06133,Bắc La,Xã,22 06 46N, 106 29 56E,182
06136,Thụy Hùng,Xã,22 07 29N, 106 39 23E,182
06139,Trùng Quán,Xã,22 06 34N, 106 34 21E,182
06142,Tân Tác,Xã,22 04 38N, 106 32 28E,182
06145,An Hùng,Xã,22 05 08N, 106 37 11E,182
06148,Thanh Long,Xã,22 04 31N, 106 40 28E,182
06151,Hội Hoan,Xã,22 03 43N, 106 28 23E,182
06154,Tân Lang,Xã,22 03 37N, 106 35 19E,182
06157,Hoàng Việt,Xã,22 01 41N, 106 37 07E,182
06160,Gia Miễn,Xã,22 01 02N, 106 30 14E,182
06163,Thành Hòa,Xã,22 01 47N, 106 33 51E,182
06166,Tân Thanh,Xã,22 01 23N, 106 40 30E,182
06169,Nam La,Xã,22 00 37N, 106 27 22E,182
06172,Tân Mỹ,Xã,21 58 30N, 106 39 35E,182
06175,Hồng Thái,Xã,21 57 39N, 106 36 44E,182
06178,Hoàng Văn Thụ,Xã,21 56 46N, 106 38 01E,182
06181,Nhạc Kỳ,Xã,21 54 19N, 106 37 16E,182
06184,Đồng Đăng,Thị Trấn,21 57 29N, 106 42 05E,183
06187,Cao Lộc,Thị Trấn,21 52 02N, 106 46 04E,183
06190,Bảo Lâm,Xã,21 58 38N, 106 45 06E,183
06193,Thanh Loà,Xã,21 57 41N, 106 49 53E,183
06196,Cao Lâu,Xã,21 55 40N, 106 54 44E,183
06199,Thạch Đạn,Xã,21 56 09N, 106 46 19E,183
06202,Xuất Lễ,Xã,21 54 43N, 107 00 10E,183
06205,Hồng Phong,Xã,21 55 43N, 106 40 40E,183
06208,Thụy Hùng,Xã,21 54 57N, 106 42 54E,183
06211,Lộc Yên,Xã,21 55 36N, 106 49 58E,183
06214,Phú Xá,Xã,21 55 01N, 106 41 29E,183
06217,Bình Trung,Xã,21 53 54N, 106 38 54E,183
06220,Hải Yến,Xã,21 53 21N, 106 51 21E,183
06223,Hòa Cư,Xã,21 53 18N, 106 48 11E,183
06226,Hợp Thành,Xã,21 52 28N, 106 46 26E,183
06229,Song Giáp,Xã,21 52 38N, 106 41 27E,183
06232,Công Sơn,Xã,21 52 04N, 106 54 18E,183
06235,Gia Cát,Xã,21 50 37N, 106 49 48E,183
06238,Mẫu Sơn,Xã,21 51 22N, 106 59 04E,183
06241,Xuân Long,Xã,21 49 03N, 106 40 28E,183
06244,Tân Liên,Xã,21 48 41N, 106 49 01E,183
06247,Yên Trạch,Xã,21 47 24N, 106 45 54E,183
06250,Tân Thành,Xã,21 46 15N, 106 40 23E,183
06253,Văn Quan,Thị Trấn,21 51 47N, 106 31 51E,184
06256,Trấn Ninh,Xã,21 58 19N, 106 33 55E,184
06259,Phú Mỹ,Xã,21 57 38N, 106 31 03E,184
06262,Việt Yên,Xã,21 57 24N, 106 33 12E,184
06265,Song Giang,Xã,21 56 25N, 106 35 30E,184
06268,Vân Mộng,Xã,21 55 33N, 106 33 14E,184
06271,Vĩnh Lại,Xã,21 53 57N, 106 33 35E,184
06274,Hòa Bình,Xã,21 53 59N, 106 31 15E,184
06277,Tú Xuyên,Xã,21 51 30N, 106 29 01E,184
06280,Văn An,Xã,21 53 28N, 106 36 02E,184
06283,Đại An,Xã,21 51 36N, 106 34 12E,184
06286,Khánh Khê,Xã,21 52 06N, 106 38 42E,184
06289,Chu Túc,Xã,21 51 14N, 106 36 54E,184
06292,Lương Năng,Xã,21 50 11N, 106 26 15E,184
06295,Đồng Giáp,Xã,21 51 18N, 106 40 51E,184
06298,Xuân Mai,Xã,21 49 46N, 106 32 11E,184
06301,Tràng Các,Xã,21 49 42N, 106 38 43E,184
06304,Tràng Sơn,Xã,21 49 17N, 106 34 14E,184
06307,Tân Đoàn,Xã,21 48 42N, 106 36 04E,184
06310,Bình Phúc,Xã,21 47 58N, 106 30 52E,184
06313,Tri Lễ,Xã,21 47 02N, 106 26 52E,184
06316,Tràng Phái,Xã,21 46 08N, 106 35 53E,184
06319,Yên Phúc,Xã,21 46 14N, 106 31 35E,184
06322,Hữu Lễ,Xã,21 43 35N, 106 25 31E,184
06325,Bắc Sơn,Thị Trấn,21 54 26N, 106 18 46E,185
06328,Long Đống,Xã,21 56 03N, 106 17 41E,185
06331,Vạn Thủy,Xã,21 54 36N, 106 12 42E,185
06334,Quỳnh Sơn,Xã,21 54 57N, 106 21 24E,185
06337,Đồng Ý,Xã,21 53 47N, 106 14 50E,185
06340,Tân Tri,Xã,21 51 39N, 106 08 41E,185
06343,Bắc Sơn,Xã,21 53 30N, 106 21 38E,185
06346,Hữu Vĩnh,Xã,21 53 16N, 106 18 41E,185
06349,Hưng Vũ,Xã,21 51 31N, 106 21 53E,185
06352,Tân Lập,Xã,21 52 21N, 106 16 20E,185
06355,Vũ Sơn,Xã,21 51 43N, 106 13 09E,185
06358,Chiêu Vũ,Xã,21 51 36N, 106 18 53E,185
06361,Tân Hương,Xã,21 49 24N, 106 14 55E,185
06364,Chiến Thắng,Xã,21 49 48N, 106 10 57E,185
06367,Vũ Lăng,Xã,21 48 29N, 106 17 46E,185
06370,Trấn Yên,Xã,21 46 30N, 106 21 38E,185
06373,Vũ Lễ,Xã,21 47 35N, 106 09 38E,185
06376,Nhất Hòa,Xã,21 46 24N, 106 15 55E,185
06379,Tân Thành,Xã,21 45 17N, 106 11 50E,185
06382,Nhất Tiến,Xã,21 42 49N, 106 16 44E,185
06385,Hữu Lũng,Thị Trấn,21 30 34N, 106 20 34E,186
06388,Hữu Liên,Xã,21 42 14N, 106 22 10E,186
06391,Yên Bình,Xã,21 38 26N, 106 15 09E,186
06394,Quyết Thắng,Xã,21 38 29N, 106 12 54E,186
06397,Hòa Bình,Xã,21 37 31N, 106 18 28E,186
06400,Yên Thịnh,Xã,21 37 40N, 106 20 47E,186
06403,Yên Sơn,Xã,21 36 37N, 106 24 38E,186
06406,Thiện Kỵ,Xã,21 34 39N, 106 11 28E,186
06409,Tân Lập,Xã,21 35 08N, 106 14 25E,186
06412,Yên Vượng,Xã,21 34 41N, 106 19 51E,186
06415,Minh Tiến,Xã,21 33 18N, 106 16 35E,186
06418,Nhật Tiến,Xã,21 32 09N, 106 19 08E,186
06421,Thanh Sơn,Xã,21 32 38N, 106 13 15E,186
06424,Đồng Tân,Xã,21 31 36N, 106 21 41E,186
06427,Cai Kinh,Xã,21 32 29N, 106 24 09E,186
06430,Hòa Lạc,Xã,21 32 33N, 106 28 32E,186
06433,Vân Nham,Xã,21 31 50N, 106 14 27E,186
06436,Đồng Tiến,Xã,21 31 21N, 106 11 44E,186
06439,Đô Lương,Xã,21 30 35N, 106 15 41E,186
06442,Tân Thành,Xã,21 29 08N, 106 25 57E,186
06445,Hòa Sơn,Xã,21 29 19N, 106 28 29E,186
06448,Minh Sơn,Xã,21 29 05N, 106 18 42E,186
06451,Hồ Sơn,Xã,21 29 53N, 106 23 06E,186
06454,Sơn Hà,Xã,21 29 40N, 106 20 52E,186
06457,Minh Hòa,Xã,21 27 44N, 106 20 20E,186
06460,Hòa Thắng,Xã,21 26 18N, 106 22 06E,186
06463,Đồng Mỏ,Thị Trấn,21 39 46N, 106 34 31E,187
06466,Chi Lăng,Thị Trấn,21 33 59N, 106 29 54E,187
06469,Vân An,Xã,21 45 28N, 106 47 41E,187
06472,Vân Thủy,Xã,21 44 58N, 106 43 13E,187
06475,Gia Lộc,Xã,21 44 01N, 106 33 07E,187
06478,Bắc Thủy,Xã,21 43 38N, 106 40 25E,187
06481,Chiến Thắng,Xã,21 43 28N, 106 45 04E,187
06484,Mai Sao,Xã,21 42 29N, 106 36 57E,187
06487,Bằng Hữu,Xã,21 43 57N, 106 28 55E,187
06490,Thượng Cường,Xã,21 41 42N, 106 34 02E,187
06493,Bằng Mạc,Xã,21 41 22N, 106 29 31E,187
06496,Nhân Lý,Xã,21 41 02N, 106 39 15E,187
06499,Lâm Sơn,Xã,21 40 04N, 106 41 12E,187
06502,Liên Sơn,Xã,21 40 31N, 106 44 29E,187
06505,Vạn Linh,Xã,21 39 10N, 106 28 17E,187
06508,Hòa Bình,Xã,21 39 55N, 106 32 16E,187
06511,Quang Lang,Xã,21 38 18N, 106 34 36E,187
06514,Hữu Kiên,Xã,21 36 22N, 106 43 54E,187
06517,Quan Sơn,Xã,21 37 47N, 106 38 18E,187
06520,Y Tịch,Xã,21 36 33N, 106 29 26E,187
06523,Chi Lăng,Xã,21 35 42N, 106 31 50E,187
06526,Na Dương,Thị Trấn,21 41 31N, 106 58 00E,188
06529,Lộc Bình,Thị Trấn,21 45 32N, 106 55 28E,188
06532,Mẫu Sơn,Xã,21 49 39N, 106 56 59E,188
06535,Bằng Khánh,Xã,21 48 41N, 106 52 48E,188
06538,Xuân Lễ,Xã,21 48 53N, 106 51 27E,188
06541,Yên Khoái,Xã,21 48 05N, 107 00 23E,188
06544,Xuân Mãn,Xã,21 48 03N, 106 53 32E,188
06547,Tú Mịch,Xã,21 46 46N, 107 04 12E,188
06550,Hữu Khánh,Xã,21 46 24N, 106 56 43E,188
06553,Đồng Bục,Xã,21 47 05N, 106 54 16E,188
06556,Vân Mộng,Xã,21 46 40N, 106 51 04E,188
06559,Tam Gia,Xã,21 44 29N, 107 08 32E,188
06562,Tú Đoạn,Xã,21 45 02N, 106 58 15E,188
06565,Khuất Xá,Xã,21 44 51N, 107 01 06E,188
06568,Như Khuê,Xã,21 45 30N, 106 52 20E,188
06571,Lục Thôn,Xã,21 45 10N, 106 54 19E,188
06574,Tĩnh Bắc,Xã,21 42 42N, 107 04 44E,188
06577,Xuân Tình,Xã,21 44 37N, 106 50 26E,188
06580,Hiệp Hạ,Xã,21 43 30N, 106 49 38E,188
06583,Nhượng Bạn,Xã,21 43 21N, 106 51 53E,188
06586,Quan Bản,Xã,21 43 22N, 106 55 14E,188
06589,Sàn Viên,Xã,21 40 44N, 107 00 38E,188
06592,Đông Quan,Xã,21 39 20N, 106 55 50E,188
06595,Minh Phát,Xã,21 41 24N, 106 49 23E,188
06598,Hữu Lân,Xã,21 37 44N, 106 48 14E,188
06601,Lợi Bác,Xã,21 37 05N, 106 58 40E,188
06604,Nam Quan,Xã,21 38 10N, 106 53 29E,188
06607,Xuân Dương,Xã,21 35 04N, 106 50 46E,188
06610,Ái Quốc,Xã,21 33 15N, 106 54 41E,188
06613,Đình Lập,Thị Trấn,21 33 06N, 107 05 31E,189
06616,N T Thái Bình,Thị Trấn,21 28 26N, 107 01 30E,189
06619,Bắc Xa,Xã,21 39 57N, 107 07 45E,189
06622,Bính Xá,Xã,21 38 45N, 107 09 36E,189
06625,Kiên Mộc,Xã,21 36 00N, 107 12 45E,189
06628,Đình Lập,Xã,21 35 38N, 107 04 10E,189
06631,Thái Bình,Xã,21 30 00N, 106 58 20E,189
06634,Cường Lợi,Xã,21 29 31N, 107 05 57E,189
06637,Châu Sơn,Xã,21 28 32N, 107 11 09E,189
06640,Lâm Ca,Xã,21 23 51N, 107 02 36E,189
06643,Đồng Thắng,Xã,21 24 36N, 107 08 12E,189
06646,Bắc Lãng,Xã,21 24 19N, 107 12 34E,189
06649,Hà Khánh,Phường,21 00 06N, 107 07 49E,193
06652,Hà Phong,Phường,20 57 44N, 107 09 34E,193
06655,Hà Khẩu,Phường,20 58 54N, 106 59 34E,193
06658,Cao Xanh,Phường,20 58 38N, 107 04 30E,193
06661,Giếng Đáy,Phường,20 58 47N, 107 01 12E,193
06664,Hà Tu,Phường,20 57 25N, 107 08 46E,193
06667,Hà Trung,Phường,20 58 11N, 107 07 17E,193
06670,Hà Lầm,Phường,20 58 25N, 107 06 43E,193
06673,Bãi Cháy,Phường,20 57 57N, 107 02 05E,193
06676,Cao Thắng,Phường,20 58 08N, 107 05 39E,193
06679,Hùng Thắng,Phường,20 57 37N, 107 00 12E,193
06682,Yết Kiêu,Phường,20 57 41N, 107 04 24E,193
06685,Trần Hưng Đạo,Phường,20 57 23N, 107 04 54E,193
06688,Hồng Hải,Phường,20 57 00N, 107 06 18E,193
06691,Hồng Gai,Phường,20 57 06N, 107 04 12E,193
06694,Bạch Đằng,Phường,20 57 05N, 107 05 09E,193
06697,Hồng Hà,Phường,20 56 38N, 107 07 18E,193
06700,Tuần Châu,Phường,20 55 31N, 106 58 26E,193
06703,Việt Hưng,Xã,20 59 18N, 106 58 18E,193
06706,Đại Yên,Xã,20 58 13N, 106 55 34E,193
06709,Ka Long,Phường,21 31 49N, 107 57 47E,194
06712,Trần Phú,Phường,21 32 09N, 107 58 13E,194
06715,Ninh Dương,Phường,21 30 43N, 107 56 43E,194
06718,Hoà Lạc,Phường,21 31 37N, 107 58 01E,194
06721,Trà Cổ,Phường,21 28 47N, 108 03 18E,194
06736,Hải Yên,Phường,21 31 19N, 107 55 00E,194
06742,Hải Hoà,Phường,21 31 07N, 108 01 13E,194
06724,Hải Sơn,Xã,21 36 26N, 107 47 17E,194
06727,Bắc Sơn,Xã,21 36 24N, 107 50 12E,194
06730,Hải Đông,Xã,21 30 26N, 107 51 59E,194
06733,Hải Tiến,Xã,21 30 02N, 107 50 04E,194
06739,Quảng Nghĩa,Xã,21 31 11N, 107 46 47E,194
06745,Hải Xuân,Xã,21 29 35N, 107 59 15E,194
